County,Docket_Number,Offense_Tracking_Number,Filing_Date,Offense_Sequence_Number,Statute_Title,Statute_Section,Statute_SubSection,Offense_Description,Offense_Grade,Offense_Disposition,Offense_Disposition_Date,Case_Disposition,Case_Disposition_Date
Westmoreland,CP-65-CR-0003390-2020,U8862162,11/3/2020,2,18,2702,A2,Aggravated Assault - Attempts to cause or causes SBI to designated individuals,F1,Proceed to Court,2/4/2022,,
Westmoreland,CP-65-CR-0003390-2020,U8862162,11/3/2020,3,18,5121,A,Escape,M2,Proceed to Court,2/4/2022,,
Westmoreland,CP-65-CR-0003390-2020,U8862162,11/3/2020,4,18,5104,,Resist Arrest/Other Law Enforce,M2,Proceed to Court,2/4/2022,,
Westmoreland,CP-65-CR-0003390-2020,U8862162,11/3/2020,99999,18,2701,A1,Simple Assault,M2,Charge Changed,12/8/2020,,
Westmoreland,CP-65-CR-0003390-2020,U8862162,11/3/2020,99999,18,2701,A1,Simple Assault,M2,Withdrawn,12/8/2020,,
Delaware,CP-23-CR-0006747-2019,U7493894,11/18/2019,1,18,2702,A3,Aggravated Assault - Attempts to cause or causes BI to designated individuals,F2,Guilty Plea - Negotiated,1/22/2020,Guilty Plea - Negotiated,1/22/2020
Delaware,CP-23-CR-0006747-2019,U7493894,11/18/2019,2,18,2702,A3,Aggravated Assault - Attempts to cause or causes BI to designated individuals,F2,Guilty Plea - Negotiated,1/22/2020,Guilty Plea - Negotiated,1/22/2020
Delaware,CP-23-CR-0006747-2019,U7493894,11/18/2019,3,18,2702,A3,Aggravated Assault - Attempts to cause or causes BI to designated individuals,F2,Guilty Plea - Negotiated,1/22/2020,Guilty Plea - Negotiated,1/22/2020
Delaware,CP-23-CR-0003562-2018,U5810615,6/15/2018,1,35,780-113,A16,Int Poss Contr Subst By Per Not Reg,M,Guilty Plea - Negotiated,7/3/2018,Guilty Plea - Negotiated,7/3/2018
Indiana,CP-32-CR-0000900-2020,X3489382,10/16/2020,1,18,3121,A4,Criminal Attempt Rape Substantially Impaired Person,F1,Proceed to Court,11/16/2020,,
Indiana,CP-32-CR-0000900-2020,X3489382,10/16/2020,2,18,2709.1,A1,Stalking - Repeatedly Commit Acts To Cause Fear,M1,Proceed to Court,11/16/2020,,
Indiana,CP-32-CR-0000900-2020,X3489382,10/16/2020,3,18,4952,A1,Intim Wit/Vit - Refrain From Report,M2,Proceed to Court,11/16/2020,,
Indiana,CP-32-CR-0000900-2020,X3489382,10/16/2020,4,18,5506,,Loitering And Prowling At Night Time,M3,Proceed to Court,11/16/2020,,
Delaware,CP-23-CR-0000361-2021,U9458470,1/29/2021,2,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,Guilty Plea - Negotiated,11/23/2021,Guilty Plea - Negotiated,11/23/2021
Delaware,CP-23-CR-0000361-2021,U9458470,1/29/2021,4,18,2701,A3,Simple Assault,M2,Guilty Plea - Negotiated,11/23/2021,Guilty Plea - Negotiated,11/23/2021
Delaware,CP-23-CR-0006766-2018,X2153200,11/16/2018,2,18,5503,A1,Disorderly Conduct Engage In Fighting,M3,Guilty Plea - Negotiated,2/10/2020,Guilty Plea - Negotiated,2/10/2020
Delaware,CP-23-CR-0006766-2018,X2153200,11/16/2018,5,18,3503,B1I,Def Tres Actual Communication To,M3,Guilty Plea - Negotiated,2/10/2020,Guilty Plea - Negotiated,2/10/2020
Philadelphia,CP-51-CR-0008711-2017,U0955080,10/11/2017,1,18,6105,A1,Possession Of Firearm Prohibited,F1,Held for Court,10/10/2017,,
Philadelphia,CP-51-CR-0008711-2017,U0955080,10/11/2017,2,18,6106,A1,Firearms Not To Be Carried W/O License,F3,Held for Court,10/10/2017,,
Philadelphia,CP-51-CR-0008711-2017,U0955080,10/11/2017,3,18,6108,,Carry Firearms Public In Phila,M1,Held for Court,10/10/2017,,
Delaware,CP-23-CR-0000746-2018,X1486391,2/14/2018,1,18,3127,A,Indecent Exposure,M2,Guilty Plea - Negotiated,12/11/2018,Guilty Plea - Negotiated,12/11/2018
Delaware,CP-23-MD-0000168-2018,X1486391,1/22/2018,1,18,3127,A,Indecent Exposure,M2,,,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,1,18,2706,A3,Terroristic Threats Cause Serious Public Inconv.,M1,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,2,18,2706,A3,Terroristic Threats Cause Serious Public Inconv.,M1,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,3,18,2706,A3,Terroristic Threats Cause Serious Public Inconv.,M1,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,4,18,2706,A3,Terroristic Threats Cause Serious Public Inconv.,M1,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,5,18,2706,A3,Terroristic Threats Cause Serious Public Inconv.,M1,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,6,18,2709,A4,"Harassment - Comm. Lewd, Threatening, Etc. Language",M3,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,7,18,2709,A4,"Harassment - Comm. Lewd, Threatening, Etc. Language",M3,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,8,18,2709,A4,"Harassment - Comm. Lewd, Threatening, Etc. Language",M3,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,9,18,2709,A4,"Harassment - Comm. Lewd, Threatening, Etc. Language",M3,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,10,18,2709,A4,"Harassment - Comm. Lewd, Threatening, Etc. Language",M3,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,11,18,2709,A5,Harassment - Comm. Repeatedly in Anonymous Manner,M3,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,12,18,2709,A5,Harassment - Comm. Repeatedly in Anonymous Manner,M3,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,13,18,2709,A5,Harassment - Comm. Repeatedly in Anonymous Manner,M3,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,14,18,2709,A5,Harassment - Comm. Repeatedly in Anonymous Manner,M3,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,15,18,2709,A5,Harassment - Comm. Repeatedly in Anonymous Manner,M3,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,16,18,4905,A,False Alarm To Agency Of Public Safety,M1,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,17,18,4905,A,False Alarm To Agency Of Public Safety,M1,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,18,18,4905,A,False Alarm To Agency Of Public Safety,M1,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,19,18,4905,A,False Alarm To Agency Of Public Safety,M1,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,20,18,4905,A,False Alarm To Agency Of Public Safety,M1,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,21,18,5503,B*,Disorderly Conduct/Grading,M3,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,22,18,5503,B*,Disorderly Conduct/Grading,M3,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,23,18,5503,B*,Disorderly Conduct/Grading,M3,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,24,18,5503,B*,Disorderly Conduct/Grading,M3,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,25,18,5503,B*,Disorderly Conduct/Grading,M3,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,26,18,2709,A3,Harassment - Course of Conduct W/No Legitimate Purpose,S,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,27,18,2709,A3,Harassment - Course of Conduct W/No Legitimate Purpose,S,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,28,18,2709,A3,Harassment - Course of Conduct W/No Legitimate Purpose,S,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,29,18,2709,A3,Harassment - Course of Conduct W/No Legitimate Purpose,S,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001337-2020,U8309781,3/19/2020,30,18,2709,A3,Harassment - Course of Conduct W/No Legitimate Purpose,S,Proceed to Court,4/8/2020,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,1,18,2709.1,A2,Stalking - Repeatedly Comm. To Cause Fear,M1,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,2,18,2709.1,A2,Stalking - Repeatedly Comm. To Cause Fear,M1,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,3,18,2709.1,A2,Stalking - Repeatedly Comm. To Cause Fear,M1,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,4,18,2709.1,A2,Stalking - Repeatedly Comm. To Cause Fear,M1,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,5,18,2709.1,A2,Stalking - Repeatedly Comm. To Cause Fear,M1,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,6,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,7,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,8,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,9,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,10,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,11,18,2701,A3,Simple Assault,M2,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,12,18,2701,A3,Simple Assault,M2,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,13,18,2701,A3,Simple Assault,M2,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,14,18,2701,A3,Simple Assault,M2,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,15,18,2701,A3,Simple Assault,M2,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,16,18,2709,A4,"Harassment - Comm. Lewd, Threatening, Etc. Language",M3,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,17,18,2709,A4,"Harassment - Comm. Lewd, Threatening, Etc. Language",M3,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,18,18,2709,A4,"Harassment - Comm. Lewd, Threatening, Etc. Language",M3,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,19,18,2709,A4,"Harassment - Comm. Lewd, Threatening, Etc. Language",M3,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,20,18,2709,A4,"Harassment - Comm. Lewd, Threatening, Etc. Language",M3,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,21,18,5503,A1*,Disorderly Conduct Engage In Fighting,M3,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,22,18,5503,A1*,Disorderly Conduct Engage In Fighting,M3,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,23,18,5503,A1*,Disorderly Conduct Engage In Fighting,M3,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,24,18,5503,A1*,Disorderly Conduct Engage In Fighting,M3,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,25,18,5503,A1*,Disorderly Conduct Engage In Fighting,M3,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,26,18,5503,A3*,Disorderly Conduct Obscene Lang/Gest,M3,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,27,18,2709,A3,Harassment - Course of Conduct W/No Legitimate Purpose,S,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,28,18,2709,A3,Harassment - Course of Conduct W/No Legitimate Purpose,S,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,29,18,2709,A3,Harassment - Course of Conduct W/No Legitimate Purpose,S,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,30,18,2709,A3,Harassment - Course of Conduct W/No Legitimate Purpose,S,Proceed to Court,5/19/2021,,
Delaware,CP-23-CR-0001614-2020,U8708873,7/9/2020,31,18,2709,A3,Harassment - Course of Conduct W/No Legitimate Purpose,S,Proceed to Court,5/19/2021,,
Delaware,CP-23-MD-0002698-2019,U7552532,10/28/2019,1,23,6114,A,Contempt For Violation of Order or Agreement,,Sent to Common Pleas (Lower Court),10/2/2019,,
Delaware,CP-23-CR-0003696-2021,R1605376,9/3/2021,1,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,F3,Guilty Plea - Negotiated,4/19/2022,Guilty Plea - Negotiated,4/19/2022
Delaware,CP-23-MD-0002017-2021,R1605376,8/24/2021,1,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,F3,,,,
Cambria,CP-11-CR-0000214-2022,R2342535,3/3/2022,1,18,2718,A1,Strangulation - Applying Pressure to Throat or Neck,M2,Not Competent to Stand Trial,6/16/2022,,
Cambria,CP-11-CR-0000214-2022,R2342535,3/3/2022,2,18,2701,A1,Simple Assault,M2,Not Competent to Stand Trial,6/16/2022,,
Cambria,CP-11-CR-0000214-2022,R2342535,3/3/2022,3,18,5503,A1*,Disorderly Conduct Engage In Fighting,M3,Not Competent to Stand Trial,6/16/2022,,
Cambria,CP-11-CR-0000214-2022,R2342535,3/3/2022,4,18,2709,A1,Harassment - Subject Other to Physical Contact,S,Not Competent to Stand Trial,6/16/2022,,
Cambria,CP-11-CR-0000215-2022,R2322703,3/3/2022,1,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,Not Competent to Stand Trial,6/16/2022,,
Cambria,CP-11-CR-0000215-2022,R2322703,3/3/2022,2,18,2701,A1,Simple Assault,M2,Not Competent to Stand Trial,6/16/2022,,
Cambria,CP-11-CR-0000215-2022,R2322703,3/3/2022,3,18,2709,A4,"Harassment - Comm. Lewd, Threatening, Etc. Language",M3,Not Competent to Stand Trial,6/16/2022,,
Cambria,CP-11-CR-0000215-2022,R2322703,3/3/2022,4,18,5503,A1,Disorderly Conduct Engage In Fighting,S,Not Competent to Stand Trial,6/16/2022,,
Cambria,CP-11-CR-0000220-2022,R2381374,3/3/2022,1,18,2701,A1,Simple Assault,M2,Not Competent to Stand Trial,6/16/2022,,
Cambria,CP-11-CR-0000220-2022,R2381374,3/3/2022,2,18,2709,A1,Harassment - Subject Other to Physical Contact,S,Not Competent to Stand Trial,6/16/2022,,
Cambria,CP-11-CR-0000220-2022,R2381374,3/3/2022,3,18,5503,A1,Disorderly Conduct Engage In Fighting,S,Not Competent to Stand Trial,6/16/2022,,
Cambria,CP-11-CR-0000312-2022,R2456952,3/25/2022,1,18,2606,A,Agg. Assault Of Unborn Child,F1,Information Filed,4/20/2022,,
Cambria,CP-11-CR-0000312-2022,R2456952,3/25/2022,2,18,2702,A2,Aggravated Assault - Attempts to cause or causes SBI to designated individuals,F1,Information Filed,4/20/2022,,
Cambria,CP-11-CR-0000312-2022,R2456952,3/25/2022,3,18,5503,A1*,Disorderly Conduct Engage In Fighting,M3,Information Filed,4/20/2022,,
Cambria,CP-11-CR-0000312-2022,R2456952,3/25/2022,4,18,2709,A1,Harassment - Subject Other to Physical Contact,S,Information Filed,4/20/2022,,
Delaware,CP-23-MD-0000899-2022,R2658504,4/20/2022,1,18,3503,B1I,Def Tres Actual Communication To,M3,,,,
Philadelphia,CP-51-CR-0005944-2017,U0810235,7/14/2017,1,18,6312,D,Child Pornography,F3,Held for Court,7/13/2017,,
Philadelphia,CP-51-CR-0005944-2017,U0810235,7/14/2017,99999,18,7512,A,Criminal Use Of Communication Facility,F3,Disposed at Lower Court,7/25/2017,,
Delaware,CP-23-CR-0006899-2013,L7964412,10/31/2013,1,18,3127,A,Indecent Exposure,M1,Guilty Plea - Non-Negotiated,3/10/2014,Guilty Plea - Non-Negotiated,3/10/2014
Delaware,CP-23-CR-0006899-2013,L7964412,10/31/2013,2,18,5901,,Open Lewdness,M3,Guilty Plea - Non-Negotiated,3/10/2014,Guilty Plea - Non-Negotiated,3/10/2014
Delaware,CP-23-CR-0007335-2016,X0155013,11/23/2016,1,18,3126,A2,Indecent Assault Forcible Compulsion,M1,Guilty Plea - Negotiated,2/23/2017,Guilty Plea - Negotiated,2/23/2017
Delaware,CP-23-CR-0007335-2016,X0155013,11/23/2016,2,18,3127,A,Indecent Exposure,M2,Guilty Plea - Negotiated,2/23/2017,Guilty Plea - Negotiated,2/23/2017
Delaware,CP-23-CR-0004232-2021,X4086283,10/5/2021,1,18,2701,A1,Simple Assault,M1,Proceed to Court,10/27/2021,,
Delaware,CP-23-CR-0004232-2021,X4086283,10/5/2021,2,18,5503,A1,Disorderly Conduct Engage In Fighting,S,Proceed to Court,10/27/2021,,
Delaware,CP-23-CR-0004232-2021,X4086283,10/5/2021,3,18,2709,A1,Harassment - Subject Other to Physical Contact,S,Proceed to Court,10/27/2021,,
Cambria,CP-11-CR-0001070-2021,R1465015,10/18/2021,1,18,2702,A4,Aggravated Assault - Attempts to cause or causes BI with deadly weapon,F2,Not Competent to Stand Trial,5/2/2022,,
Cambria,CP-11-CR-0001070-2021,R1465015,10/18/2021,2,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,Not Competent to Stand Trial,5/2/2022,,
Cambria,CP-11-CR-0001070-2021,R1465015,10/18/2021,3,18,2701,A2,Simple Assault,M2,Not Competent to Stand Trial,5/2/2022,,
Cambria,CP-11-CR-0001070-2021,R1465015,10/18/2021,4,18,5503,A1*,Disorderly Conduct Engage In Fighting,M3,Not Competent to Stand Trial,5/2/2022,,
Cambria,CP-11-CR-0001070-2021,R1465015,10/18/2021,5,18,2709,A1,Harassment - Subject Other to Physical Contact,S,Not Competent to Stand Trial,5/2/2022,,
Cambria,CP-11-CR-0001070-2021,R1465015,10/18/2021,6,18,3304,A5,Criminal Mischief - Damage Property,S,Not Competent to Stand Trial,5/2/2022,,
Delaware,CP-23-CR-0000453-2020,U8417323,2/4/2020,1,18,5503,A1,Disorderly Conduct Engage In Fighting,S,Guilty Plea - Negotiated,3/23/2020,Guilty Plea - Negotiated,3/23/2020
Delaware,CP-23-CR-0002141-2016,T7726401,4/12/2016,1,18,2701,A1,Simple Assault,M2,Guilty Plea - Negotiated,8/8/2016,Guilty Plea - Negotiated,8/8/2016
Delaware,CP-23-CR-0007968-2014,L9073094,12/16/2014,1,35,780-113,A16,Int Poss Contr Subst By Per Not Reg,M,Guilty Plea - Negotiated,2/2/2015,Guilty Plea - Negotiated,2/2/2015
Delaware,CP-23-CR-0003345-2020,U9205136,10/29/2020,1,18,3127,A,Indecent Exposure,M2,Nolo Contendere,4/9/2021,Nolo Contendere,4/9/2021
Delaware,CP-23-CR-0005443-2021,R1694394,12/21/2021,1,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,Guilty Plea - Negotiated,5/31/2022,Guilty Plea - Negotiated,5/31/2022
Delaware,CP-23-CR-0005443-2021,R1694394,12/21/2021,2,18,2701,A3,Simple Assault,M2,Guilty Plea - Negotiated,5/31/2022,Guilty Plea - Negotiated,5/31/2022
Delaware,CP-23-MD-0002771-2021,R1694394,11/10/2021,1,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,,,,
Delaware,CP-23-MD-0002771-2021,R1694394,11/10/2021,2,18,2701,A3,Simple Assault,M2,,,,
Delaware,CP-23-CR-0000870-2022,R2375236,2/25/2022,1,18,3925,A,Receiving Stolen Property,M1,Proceed to Court,3/16/2022,,
Delaware,CP-23-CR-0000870-2022,R2375236,2/25/2022,2,18,4106,A1II,Access Device Issd to Another Who Did Not Auth Use,M2,Proceed to Court,3/16/2022,,
Delaware,CP-23-CR-0000870-2022,R2375236,2/25/2022,3,18,4120,A,Identity Theft,M1,Proceed to Court,3/16/2022,,
Delaware,CP-23-CR-0000870-2022,R2375236,2/25/2022,4,18,4914,A,False Identification To Law Enforcement Officer,M3,Proceed to Court,3/16/2022,,
Delaware,CP-23-CR-0000870-2022,R2375236,2/25/2022,5,18,3926,A1,Theft Of Services-Acquis Of Service,M3,Proceed to Court,3/16/2022,,
Delaware,CP-23-MD-0000973-2022,R2820285,4/28/2022,1,18,2501,A,Criminal Homicide,H1,,,,
Delaware,CP-23-MD-0000973-2022,R2820285,4/28/2022,2,18,2502,A,Murder Of The First Degree,H1,,,,
Delaware,CP-23-MD-0000973-2022,R2820285,4/28/2022,3,18,2502,C,Murder Of The Third Degree,F1,,,,
Carbon,CP-13-CR-0000235-2020,U8484394,3/2/2020,1,18,2703.1,,Aggravated Harassment By Prisoner,F3,Dismissed,8/4/2022,Nolle Prossed (Case Dismissed),8/4/2022
Carbon,CP-13-CR-0000235-2020,U8484394,3/2/2020,2,18,2706,A1,Terroristic Threats W/ Int To Terrorize Another,M1,Dismissed,8/4/2022,Nolle Prossed (Case Dismissed),8/4/2022
Carbon,CP-13-CR-0000235-2020,U8484394,3/2/2020,3,18,2709,A1,Harassment - Subject Other to Physical Contact,M3,Dismissed,8/4/2022,Nolle Prossed (Case Dismissed),8/4/2022
Carbon,CP-13-CR-0000942-2019,U7337540,8/16/2019,1,18,2710,A,Ethnic Intimidation,F3,Nolle Prossed,8/1/2022,Guilty Plea - Negotiated,2/10/2020
Delaware,CP-23-CR-0003366-2018,U5487661,6/7/2018,2,18,2702,A4,Aggravated Assault - Attempts to cause or causes BI with deadly weapon,F2,Guilty Plea - Negotiated,4/30/2019,Guilty Plea - Negotiated,4/30/2019
Westmoreland,CP-65-CR-0003361-2021,R1499562,9/24/2021,1,18,3921,A,Theft By Unlaw Taking-Movable Prop,F3,Not Competent to Stand Trial,4/27/2022,,
Westmoreland,CP-65-CR-0003361-2021,R1499562,9/24/2021,2,18,3925,A,Receiving Stolen Property,F3,Not Competent to Stand Trial,4/27/2022,,
Westmoreland,CP-65-CR-0003361-2021,R1499562,9/24/2021,3,18,3304,A5,Criminal Mischief - Damage Property,M2,Not Competent to Stand Trial,4/27/2022,,
Westmoreland,CP-65-CR-0003361-2021,R1499562,9/24/2021,4,18,5503,A4,Disorderly Conduct Hazardous/Physi Off,M3,Not Competent to Stand Trial,4/27/2022,,
Westmoreland,CP-65-CR-0003361-2021,R1499562,9/24/2021,99999,18,5503,A4*,Disorderly Conduct Hazardous/Physi Off,M3,Charge Changed,11/12/2021,,
Delaware,CP-23-CR-0002086-2019,U6276841,4/5/2019,1,18,3503,B1I,Def Tres Actual Communication To,M3,Proceed to Court (ARD Revoked),12/13/2021,ARD - County Open,11/12/2019
Delaware,CP-23-CR-0002086-2019,U6276841,4/5/2019,2,18,5104,,Resist Arrest/Other Law Enforce,M2,Proceed to Court (ARD Revoked),12/13/2021,ARD - County Open,11/12/2019
Delaware,CP-23-CR-0002086-2019,U6276841,4/5/2019,3,18,5503,A4,Disorderly Conduct Hazardous/Physi Off,S,Proceed to Court (ARD Revoked),12/13/2021,ARD - County Open,11/12/2019
Delaware,CP-23-CR-0004561-2018,U5903866,8/3/2018,1,18,5104,,Resist Arrest/Other Law Enforce,M2,Proceed to Court (ARD Revoked),12/13/2021,ARD - County Open,11/12/2019
Delaware,CP-23-CR-0004561-2018,U5903866,8/3/2018,2,18,5503,A4,Disorderly Conduct Hazardous/Physi Off,S,Proceed to Court (ARD Revoked),12/13/2021,ARD - County Open,11/12/2019
